timestamp;runtime_tick;sequence;phase;reason;decision;thinking_complexity;memory_compare_load;memory_match_count;memory_support;memory_inhibition;memory_conflict;cognitive_load;decision_energy_cost;memory_effect_on_phase;memory_orientation;orientation_gap;blind_thinking_load;zero_point_regulation;symbolic_object_distance;symbolic_containment;symbolic_field_decoupling;symbolic_regulation;symbolic_inner_regulation;symbolic_action_regulation;structure_quality;context_confidence;structure_orientation;structure_orientation_gap;structure_action_bearing;structure_action_gap;structure_action_uncertainty;context_cluster_negative_source;context_cluster_id;context_cluster_seen;context_cluster_score;context_cluster_hit_ratio;context_cluster_loss_ratio;context_cluster_cancel_timeout_ratio;context_cluster_negative_evidence;context_cluster_quality;context_cluster_distance;context_cluster_trust;context_cluster_variance;signature_key;signature_seen;signature_score;signature_hit_ratio;signature_quality;signature_distance;active_context_activation;active_context_support;active_context_conflict;active_context_bearing;action_clearance;action_inhibition;decision_readiness;processing_load;thought_pressure;field_clarity
1767387000000000;39;40;observe;structure_action_low_observe;SHORT;0.3750;1.0000;2;0.0000;0.0761;0.0000;0.2276;0.5048;inhibit;0.1858;0.4836;0.5143;0;0.2115;0.3123;0.2345;0.1872;0.1872;0.0093;0.4995;0.5266;0.3945;0.0488;0.3572;0.2118;0.2003;-;ctx_17;27;-1.2867;0.0000;1.0000;0.9259;low_hit_caution;-0.3345;0.1506;0.1741;0.0213;e:1.25|c:-1.00|a:-1|cp:-1.00|ri:0.00|fp:-0.60|fc:0.00|tl:0.00|td:0.60|ee:0.40|te:0.00|ap:0.60|pr:0.00|er:0.40|rm:0.40|lb:0.40|pw:1.00|pc:0.60|sr:0.00|nd:0.20|tm:0.00|th:0.50|mc:-2.50|ms:12|at:-2|ss:-1;2;-0.5681;0.0000;0.0000;0.1427;0.0000;0.0000;0.0000;0.0000;0.6764;0.3151;0.6394;0.9039;0.1033;0.2420
1767387300000000;40;41;observe;zero_point_regulation;WAIT;0.4039;1.0000;2;0.0000;0.1390;0.0000;0.2611;0.5211;hard_inhibit;0.0855;0.5091;0.5409;1;0.1858;0.3158;0.2311;0.1978;0.1978;0.0085;0.4166;0.4242;0.2972;0.1296;0.2687;0.3218;0.2989;cluster_score;ctx_6;44;-3.1627;0.2273;0.7727;0.0000;score_confirms;-0.4382;0.2325;0.0551;0.0183;e:0.75|c:0.40|a:1|cp:0.75|ri:0.00|fp:0.20|fc:0.00|tl:0.20|td:-0.20|ee:0.40|te:0.00|ap:0.60|pr:0.00|er:0.40|rm:0.60|lb:0.60|pw:1.00|pc:0.80|sr:0.20|nd:0.20|tm:0.50|th:0.50|mc:-2.25|ms:12|at:-2|ss:-1;1;-0.4016;0.0000;0.0000;0.2127;0.0000;0.0000;0.0000;0.0000;0.6353;0.3737;0.5262;0.6582;0.0471;0.1000
1767387600000000;41;42;observe;zero_point_regulation;WAIT;0.3935;1.0000;2;0.0000;0.1163;0.0000;0.2490;0.5146;inhibit;0.1025;0.4637;0.5027;1;0.2259;0.3646;0.2781;0.2522;0.2522;0.0158;0.4166;0.4242;0.3087;0.1269;0.2731;0.3205;0.2982;-;ctx_3;64;-2.1151;0.2969;0.6935;0.0312;-;-0.3296;0.2332;0.0309;0.0176;e:1.00|c:0.60|a:1|cp:1.00|ri:0.00|fp:0.00|fc:0.20|tl:0.20|td:0.00|ee:0.40|te:0.00|ap:0.60|pr:0.00|er:0.60|rm:0.80|lb:0.80|pw:1.00|pc:0.80|sr:0.20|nd:0.20|tm:0.75|th:0.25|mc:-1.75|ms:12|at:-2|ss:-1;1;-0.6274;0.0000;0.0000;0.1658;0.0000;0.0000;0.0000;0.0000;0.6768;0.3343;0.5868;0.4970;0.0970;0.1000
1767388200000000;43;44;observe;zero_point_regulation;WAIT;0.4082;1.0000;2;0.0000;0.1502;0.0000;0.2666;0.5226;hard_inhibit;0.0963;0.4492;0.5072;1;0.2172;0.3589;0.2656;0.2352;0.2352;0.0136;0.4214;0.4118;0.3049;0.1289;0.2688;0.3161;0.2936;mixed;ctx_12;45;-3.7877;0.1556;0.8333;0.0667;score_confirms;-0.5172;0.2595;0.1123;0.0193;e:0.75|c:0.40|a:1|cp:0.50|ri:0.00|fp:0.40|fc:0.20|tl:0.20|td:-0.20|ee:0.40|te:0.00|ap:0.60|pr:0.00|er:0.40|rm:0.60|lb:0.40|pw:1.00|pc:0.80|sr:0.20|nd:0.20|tm:0.50|th:0.25|mc:-1.75|ms:12|at:-2|ss:-1;1;-0.7823;0.0000;0.0000;0.1746;0.0000;0.0000;0.0000;0.0000;0.7392;0.2198;0.7649;0.5023;0.0920;0.1000
1767388500000000;44;45;observe;zero_point_regulation;WAIT;0.4047;1.0000;2;0.0000;0.1408;0.0000;0.2620;0.5198;hard_inhibit;0.0996;0.4568;0.5107;1;0.2043;0.3450;0.2487;0.2192;0.2192;0.0111;0.4122;0.4183;0.3042;0.1309;0.2670;0.3258;0.3031;cluster_score;ctx_6;44;-3.1627;0.2273;0.7727;0.0000;score_confirms;-0.4464;0.2567;0.0551;0.0183;e:1.00|c:0.80|a:1|cp:0.50|ri:0.00|fp:0.40|fc:0.20|tl:0.40|td:-0.40|ee:0.40|te:0.20|ap:0.60|pr:0.00|er:0.40|rm:0.60|lb:0.40|pw:1.00|pc:0.80|sr:0.20|nd:0.20|tm:0.50|th:0.25|mc:-2.25|ms:12|at:-2|ss:-1;1;-0.5033;0.0000;0.0000;0.2000;0.0000;0.0000;0.0000;0.0000;0.6955;0.3086;0.6220;0.4369;0.0918;0.1000
1767388800000000;45;46;hold;fused_score_too_low;WAIT;0.3409;1.0000;2;0.0034;0.0000;0.0000;0.1875;0.4822;neutral_match;0.1450;0.3676;0.4308;0;0.2405;0.3904;0.3042;0.2976;0.2976;0.0218;0.4226;0.4312;0.3268;0.1151;0.2912;0.3134;0.2872;-;ctx_22;24;1.1658;0.2917;0.6818;0.0833;-;0.0036;0.2325;0.4345;0.0167;e:0.75|c:0.40|a:1|cp:0.75|ri:0.00|fp:0.20|fc:0.00|tl:0.20|td:-0.20|ee:0.40|te:0.00|ap:0.60|pr:0.00|er:0.40|rm:0.60|lb:0.60|pw:1.00|pc:0.80|sr:0.20|nd:0.20|tm:0.50|th:0.50|mc:-2.25|ms:12|at:-2|ss:-1;1;-0.4016;0.0000;0.0000;0.1373;0.0000;0.0000;0.0000;0.0000;0.7787;0.1932;0.8110;0.3164;0.0976;0.1000
1767389100000000;46;47;observe;zero_point_regulation;WAIT;0.4004;1.0000;2;0.0000;0.1313;0.0000;0.2570;0.5166;hard_inhibit;0.1113;0.4482;0.5057;1;0.2041;0.3205;0.2431;0.2176;0.2176;0.0108;0.5419;0.5786;0.3790;0.0377;0.3584;0.1961;0.1734;cluster_score;ctx_6;44;-3.1627;0.2273;0.7727;0.0000;score_confirms;-0.4017;0.1253;0.0551;0.0183;e:1.00|c:0.80|a:1|cp:0.50|ri:0.00|fp:0.40|fc:0.20|tl:0.40|td:-0.40|ee:0.40|te:0.20|ap:0.60|pr:0.00|er:0.40|rm:0.60|lb:0.40|pw:1.00|pc:0.80|sr:0.20|nd:0.20|tm:0.50|th:0.25|mc:-2.25|ms:12|at:-2|ss:-1;1;-0.5033;0.0000;0.0000;0.0565;0.0000;0.0000;0.0000;0.0000;0.7518;0.2272;0.7457;0.5463;0.0980;0.1000
1767389400000000;47;48;observe;zero_point_regulation;WAIT;0.4805;1.0000;2;0.0000;0.4000;0.0000;0.3763;0.5758;hard_inhibit;0.0501;0.5179;0.6046;1;0.2268;0.3543;0.2673;0.2597;0.2597;0.0157;0.5753;0.6199;0.3765;0.0392;0.3559;0.1618;0.1501;-;ctx_3;64;-2.1151;0.2969;0.6935;0.0312;-;-0.3285;0.2299;0.0309;0.0176;e:1.00|c:0.60|a:1|cp:1.00|ri:0.00|fp:0.20|fc:0.20|tl:0.20|td:-0.20|ee:0.40|te:0.00|ap:0.60|pr:0.20|er:0.60|rm:0.80|lb:0.60|pw:1.00|pc:0.80|sr:0.20|nd:0.20|tm:0.75|th:0.25|mc:-1.25|ms:12|at:-2|ss:-1;5;-2.5065;0.0000;-0.6758;0.1673;0.0000;0.0000;0.0000;0.0000;0.6732;0.3079;0.5745;0.5186;0.1108;0.1000
1767389700000000;48;49;hold;maturity_block;SHORT;0.3805;1.0000;2;0.0000;0.0881;0.0000;0.2339;0.5042;inhibit;0.1036;0.4158;0.4763;0;0.2283;0.3403;0.2615;0.2335;0.2335;0.0139;0.5228;0.5550;0.3759;0.0477;0.3485;0.2146;0.1921;-;ctx_9;48;-2.3002;0.0000;1.0000;0.9792;low_hit_caution;-0.3740;0.0575;0.2261;0.0143;e:1.25|c:-0.80|a:-1|cp:-1.00|ri:0.00|fp:-0.60|fc:0.00|tl:0.00|td:0.40|ee:0.20|te:0.00|ap:0.60|pr:0.00|er:0.40|rm:0.40|lb:0.40|pw:1.00|pc:0.40|sr:0.00|nd:0.20|tm:0.00|th:0.75|mc:-2.50|ms:12|at:-2|ss:-1;1;-0.3494;0.0000;0.0000;0.1850;0.0000;0.0000;0.0000;0.0000;0.7314;0.1990;0.7527;0.3901;0.1102;0.1000
1767390000000000;49;50;observe;zero_point_regulation;WAIT;0.4018;1.0000;2;0.0000;0.1343;0.0000;0.2586;0.5161;hard_inhibit;0.1099;0.4448;0.5036;1;0.2056;0.3230;0.2429;0.2066;0.2066;0.0103;0.5753;0.6199;0.3992;0.0296;0.3811;0.1628;0.1507;cluster_score;ctx_2;55;-3.3472;0.2909;0.7037;0.0182;score_confirms;-0.3808;0.0959;0.0528;0.0263;e:0.75|c:0.60|a:1|cp:0.75|ri:0.00|fp:0.40|fc:0.20|tl:0.40|td:-0.40|ee:0.40|te:0.20|ap:0.60|pr:0.00|er:0.60|rm:0.80|lb:0.80|pw:1.00|pc:0.80|sr:0.20|nd:0.20|tm:0.50|th:0.25|mc:-1.50|ms:12|at:-2|ss:-1;2;-0.3670;0.0000;0.0000;0.0700;0.0000;0.0000;0.0000;0.0000;0.7431;0.2173;0.7456;0.5204;0.0980;0.1000
1767390300000000;50;51;observe;structure_action_bearing_observe;LONG;0.3913;1.0000;2;0.0000;0.1116;0.0000;0.2465;0.5097;inhibit;0.1208;0.4422;0.4978;1;0.2319;0.3433;0.2623;0.2500;0.2500;0.0152;0.5992;0.6493;0.4196;0.0279;0.4010;0.1380;0.1363;-;ctx_10;35;-2.5865;0.2000;0.7941;0.0286;-;-0.3416;0.0548;0.0644;0.0207;e:0.75|c:0.60|a:1|cp:0.50|ri:0.00|fp:0.40|fc:0.20|tl:0.40|td:-0.40|ee:0.60|te:0.20|ap:0.60|pr:0.20|er:0.40|rm:0.60|lb:0.40|pw:1.00|pc:0.60|sr:0.20|nd:0.00|tm:0.50|th:0.25|mc:1.25|ms:12|at:0|ss:-1;1;-0.4396;0.0000;0.0000;0.0950;0.0000;0.0000;0.0000;0.0000;0.7587;0.2143;0.7520;0.5883;0.0986;0.1000
1767390600000000;51;52;observe;zero_point_regulation;WAIT;0.3859;1.0000;2;0.0000;0.0998;0.0000;0.2402;0.5062;hard_inhibit;0.0723;0.5175;0.5380;1;0.1536;0.2596;0.1783;0.1257;0.1257;0.0034;0.5929;0.6370;0.4006;0.0356;0.3909;0.1465;0.1412;cluster_score;ctx_11;53;-2.6862;0.3019;0.6981;0.0000;score_confirms;-0.3081;0.1785;0.2928;0.0250;e:0.75|c:0.60|a:1|cp:0.25|ri:0.00|fp:0.20|fc:0.00|tl:0.20|td:-0.20|ee:0.40|te:0.00|ap:0.40|pr:0.40|er:0.40|rm:0.80|lb:0.60|pw:1.00|pc:0.60|sr:0.20|nd:0.20|tm:0.50|th:0.25|mc:1.25|ms:12|at:1|ss:-1;1;-0.3839;0.0000;0.0000;0.1250;0.0000;0.0000;0.0000;0.0000;0.6154;0.3454;0.5462;0.7451;0.0985;0.1000
1767391200000000;53;54;observe;external_pressure_observe;LONG;0.3684;1.0000;2;0.0000;0.0617;0.0000;0.2199;0.4952;inhibit;0.2265;0.4665;0.5080;0;0.1830;0.2623;0.1777;0.1221;0.1221;0.0040;0.6888;0.7572;0.5215;0.0120;0.4925;0.0213;0.0686;-;ctx_16;41;-1.2219;0.2439;0.7368;0.0732;-;-0.2038;0.1493;0.3005;0.0229;e:1.00|c:0.80|a:1|cp:1.00|ri:0.00|fp:0.40|fc:0.20|tl:0.20|td:-0.40|ee:0.40|te:0.20|ap:0.60|pr:0.00|er:0.40|rm:0.60|lb:0.60|pw:1.00|pc:0.80|sr:0.20|nd:0.20|tm:0.75|th:0.25|mc:2.25|ms:12|at:2|ss:-1;1;0.8266;1.0000;0.0000;0.0931;0.0000;0.0000;0.0000;0.0000;0.7184;0.3393;0.6686;0.8836;0.1045;0.2505
1767391500000000;54;55;observe;zero_point_regulation;WAIT;0.3859;1.0000;2;0.0000;0.0997;0.0000;0.2401;0.5050;hard_inhibit;0.0871;0.4976;0.5275;1;0.1756;0.2780;0.1935;0.1495;0.1495;0.0051;0.6151;0.6659;0.4230;0.0333;0.4080;0.1239;0.1281;low_hit_ratio;ctx_33;20;-1.8865;0.1500;0.8125;0.2000;loss_confirms;-0.3460;0.1994;0.1190;0.0221;e:0.75|c:0.40|a:1|cp:0.25|ri:0.00|fp:0.40|fc:0.20|tl:0.40|td:-0.40|ee:0.60|te:0.20|ap:0.60|pr:0.20|er:0.40|rm:0.40|lb:0.40|pw:1.00|pc:0.40|sr:0.20|nd:0.20|tm:0.25|th:0.25|mc:2.50|ms:12|at:2|ss:-1;1;0.5318;1.0000;0.0000;0.1877;0.0000;0.0000;0.0000;0.0000;0.6537;0.3059;0.6242;0.7170;0.0513;0.1000
1767391800000000;55;56;hold;fused_score_too_low;WAIT;0.3695;1.0000;2;0.0000;0.0642;0.0000;0.2212;0.4951;inhibit;0.1049;0.4422;0.4772;0;0.2292;0.3493;0.2681;0.2375;0.2375;0.0146;0.4800;0.4990;0.3505;0.0779;0.3203;0.2573;0.2349;-;ctx_18;10;-0.3330;0.0000;1.0000;0.8000;low_hit_caution;-0.2912;0.2140;0.1089;0.0169;e:0.75|c:0.40|a:1|cp:0.75|ri:0.00|fp:0.20|fc:0.00|tl:0.20|td:-0.20|ee:0.40|te:0.00|ap:0.60|pr:0.40|er:0.40|rm:0.60|lb:0.40|pw:1.00|pc:0.60|sr:0.20|nd:0.20|tm:0.50|th:0.25|mc:2.25|ms:12|at:2|ss:-1;1;0.4957;1.0000;0.0000;0.2935;0.0000;0.0000;0.0000;0.0000;0.6921;0.2578;0.7216;0.5279;0.0972;0.1000
1767392100000000;56;57;observe;structure_action_bearing_observe;LONG;0.3952;1.0000;2;0.0000;0.1200;0.0000;0.2510;0.5096;inhibit;0.1430;0.4824;0.5043;1;0.2324;0.3348;0.2528;0.2289;0.2289;0.0134;0.5505;0.5861;0.3970;0.0287;0.3642;0.1921;0.1676;-;ctx_10;35;-2.5865;0.2000;0.7941;0.0286;-;-0.3814;0.1717;0.0644;0.0207;e:1.00|c:0.60|a:1|cp:0.75|ri:0.00|fp:0.20|fc:0.20|tl:0.40|td:-0.20|ee:0.40|te:0.20|ap:0.80|pr:0.00|er:0.60|rm:0.80|lb:0.60|pw:1.00|pc:0.80|sr:0.20|nd:0.20|tm:0.50|th:0.25|mc:0.50|ms:12|at:1|ss:-1;1;-0.3579;0.0000;0.0000;0.1485;0.0000;0.0000;0.0000;0.0000;0.7238;0.3081;0.7677;0.5805;0.1515;0.1402
1767392400000000;57;58;hold;stressed_block;WAIT;0.3681;1.0000;2;0.0000;0.0611;0.0000;0.2195;0.4934;inhibit;0.1121;0.4245;0.4672;0;0.2267;0.3532;0.2594;0.2270;0.2270;0.0133;0.5555;0.6103;0.4049;0.0314;0.3771;0.1821;0.1619;-;ctx_18;10;-0.3330;0.0000;1.0000;0.8000;low_hit_caution;-0.2763;0.1704;0.1089;0.0169;e:0.75|c:0.60|a:1|cp:1.00|ri:0.00|fp:0.40|fc:0.00|tl:0.20|td:-0.40|ee:0.40|te:0.00|ap:0.60|pr:0.00|er:0.60|rm:0.60|lb:0.60|pw:1.00|pc:0.80|sr:0.20|nd:0.40|tm:0.50|th:0.50|mc:2.00|ms:12|at:2|ss:-1;1;-0.6901;0.0000;0.0000;0.2842;0.0000;0.0000;0.0000;0.0000;0.7244;0.2116;0.7625;0.4930;0.0844;0.1000
1767392700000000;58;59;hold;maturity_block;SHORT;0.1962;0.5000;1;0.0000;0.0569;0.0000;0.1238;0.3351;inhibit;0.1217;0.2180;0.2777;0;0.2584;0.3796;0.2952;0.2650;0.2650;0.0202;0.5085;0.5523;0.3817;0.0514;0.3468;0.2278;0.2058;-;ctx_27;15;-0.2981;0.0000;0.0000;1.0000;low_hit_caution;-0.2656;0.1607;0.1333;0.0141;-;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.7452;0.1938;0.7889;0.3975;0.0842;0.1000
1767393000000000;59;60;hold;maturity_block;SHORT;0.3691;1.0000;2;0.0000;0.0633;0.0000;0.2207;0.4932;inhibit;0.1078;0.4409;0.4794;0;0.1838;0.3108;0.2184;0.2098;0.2098;0.0084;0.5026;0.5450;0.3697;0.0563;0.3393;0.2358;0.2129;-;ctx_41;4;-0.3555;0.0000;0.0000;1.0000;-;-0.2945;0.2332;0.1321;0.0075;e:0.75|c:0.60|a:1|cp:0.25|ri:0.00|fp:0.20|fc:0.00|tl:0.20|td:-0.20|ee:0.40|te:0.00|ap:0.40|pr:0.40|er:0.40|rm:0.80|lb:0.60|pw:1.00|pc:0.60|sr:0.20|nd:0.20|tm:0.50|th:0.25|mc:1.25|ms:12|at:1|ss:-1;1;-0.3839;0.0000;0.0000;0.3262;0.0000;0.0000;0.0000;0.0000;0.7133;0.2369;0.7397;0.5540;0.1108;0.1000
1767393300000000;60;61;hold;context_cluster_negative;WAIT;0.3928;1.0000;2;0.0000;0.1148;0.0000;0.2482;0.5065;hard_inhibit;0.1058;0.4264;0.4847;0;0.2397;0.3605;0.2731;0.2597;0.2597;0.0170;0.6006;0.6526;0.4169;0.0303;0.4012;0.1363;0.1353;cluster_score;ctx_47;11;-2.9609;0.3636;0.6364;0.0000;score_confirms;-0.3127;0.1481;0.1834;0.0152;e:0.75|c:0.40|a:1|cp:0.50|ri:0.00|fp:0.40|fc:0.20|tl:0.20|td:-0.20|ee:0.40|te:0.00|ap:0.60|pr:0.40|er:0.40|rm:0.60|lb:0.40|pw:1.00|pc:0.60|sr:0.20|nd:0.20|tm:0.50|th:0.25|mc:2.25|ms:12|at:2|ss:-1;1;0.7076;1.0000;0.0000;0.1362;0.0000;0.0000;0.0000;0.0000;0.7283;0.2015;0.7463;0.4476;0.1106;0.1000
1767393600000000;61;62;act;plan_allowed;LONG;0.3884;1.0000;2;0.0000;0.1053;0.0000;0.2431;0.5036;inhibit;0.1038;0.4425;0.4933;1;0.1772;0.2776;0.1887;0.1533;0.1533;0.0051;0.7023;0.7600;0.4731;0.0306;0.4662;0.0390;0.0789;-;ctx_5;65;-2.4440;0.2154;0.7705;0.0615;-;-0.3438;0.1732;0.1800;0.0279;e:0.75|c:0.60|a:1|cp:0.75|ri:0.00|fp:0.20|fc:0.20|tl:0.20|td:-0.20|ee:0.40|te:0.00|ap:0.60|pr:0.00|er:0.40|rm:0.40|lb:0.40|pw:1.00|pc:0.60|sr:0.20|nd:0.20|tm:0.50|th:0.25|mc:0.50|ms:12|at:1|ss:-1;1;-0.5239;0.0000;0.0000;0.1346;0.0000;0.0000;0.0000;0.0000;0.7269;0.2255;0.7327;0.4972;0.1091;0.1000
1767395100000000;66;63;observe;zero_point_regulation;SHORT;0.3763;1.0000;2;0.0000;0.0790;0.0000;0.2291;0.5091;inhibit;0.2163;0.4418;0.4874;1;0.2370;0.3542;0.2726;0.2496;0.2496;0.0161;0.4954;0.5044;0.4068;0.0515;0.3556;0.2122;0.2022;-;ctx_17;27;-1.2764;0.0000;1.0000;0.9259;low_hit_caution;-0.3485;0.1939;0.1738;0.0213;e:1.25|c:-1.00|a:-1|cp:-1.00|ri:0.00|fp:-0.60|fc:0.00|tl:0.00|td:0.60|ee:0.40|te:0.00|ap:0.60|pr:0.00|er:0.40|rm:0.40|lb:0.40|pw:1.00|pc:0.60|sr:0.00|nd:0.20|tm:0.00|th:0.50|mc:-2.50|ms:12|at:-2|ss:-1;2;-0.5653;0.0000;0.0000;0.2773;0.0000;0.0000;0.0000;0.0000;0.7080;0.3017;0.7201;0.7450;0.1572;0.2513
1767395400000000;67;64;observe;zero_point_regulation;WAIT;0.4056;1.0000;2;0.0000;0.1427;0.0000;0.2630;0.5256;hard_inhibit;0.1062;0.4454;0.5013;1;0.2328;0.3807;0.2907;0.2982;0.2982;0.0202;0.5095;0.5218;0.3602;0.0582;0.3324;0.2269;0.2049;mixed;ctx_12;45;-3.7574;0.1556;0.8333;0.0667;score_confirms;-0.4828;0.1652;0.1121;0.0193;e:0.75|c:0.60|a:1|cp:0.75|ri:0.00|fp:0.20|fc:0.20|tl:0.20|td:-0.20|ee:0.40|te:0.00|ap:0.60|pr:0.00|er:0.40|rm:0.60|lb:0.60|pw:1.00|pc:0.80|sr:0.20|nd:0.20|tm:0.50|th:0.25|mc:-1.50|ms:12|at:-2|ss:-1;1;-0.5968;0.0000;0.0000;0.1538;0.0000;0.0000;0.0000;0.0000;0.7187;0.2245;0.7572;0.5113;0.1048;0.1000
1767395700000000;68;65;observe;zero_point_regulation;WAIT;0.4053;1.0000;2;0.0000;0.1421;0.0000;0.2627;0.5252;hard_inhibit;0.1154;0.4924;0.5128;1;0.2227;0.3405;0.2585;0.2437;0.2437;0.0140;0.5761;0.6041;0.3966;0.0287;0.3750;0.1664;0.1527;cluster_score;ctx_2;55;-3.3204;0.2909;0.7037;0.0182;score_confirms;-0.4184;0.2128;0.0527;0.0263;e:0.75|c:0.60|a:1|cp:0.75|ri:0.00|fp:0.00|fc:0.20|tl:0.20|td:0.00|ee:0.40|te:0.00|ap:0.60|pr:0.00|er:0.40|rm:0.60|lb:0.40|pw:1.00|pc:0.60|sr:0.20|nd:0.00|tm:0.50|th:0.25|mc:-0.50|ms:12|at:-2|ss:-1;1;-1.0568;0.0000;0.0000;0.1354;0.0000;0.0000;0.0000;0.0000;0.6824;0.2956;0.7320;0.5658;0.1530;0.1426
1767396000000000;69;66;observe;zero_point_regulation;SHORT;0.3850;1.0000;2;0.0000;0.0978;0.0000;0.2391;0.5131;inhibit;0.1937;0.4567;0.5008;1;0.1542;0.2738;0.1887;0.1460;0.1460;0.0042;0.4656;0.4497;0.3712;0.0831;0.3277;0.2414;0.2317;-;ctx_13;41;-2.4628;0.0000;1.0000;0.9512;low_hit_caution;-0.4122;0.1282;0.2234;0.0232;e:1.25|c:-1.00|a:-1|cp:-1.00|ri:0.00|fp:-0.40|fc:0.00|tl:0.00|td:0.40|ee:0.20|te:0.00|ap:0.40|pr:0.40|er:0.40|rm:0.60|lb:0.60|pw:1.00|pc:0.80|sr:0.00|nd:0.20|tm:0.00|th:0.50|mc:-0.50|ms:12|at:-2|ss:-1;1;-0.3692;0.0000;0.0000;0.1481;0.0000;0.0000;0.0000;0.0000;0.6637;0.3206;0.6559;0.7077;0.1563;0.2614
1767396300000000;70;67;observe;zero_point_regulation;WAIT;0.4062;1.0000;2;0.0000;0.1438;0.0000;0.2637;0.5250;hard_inhibit;0.0747;0.4907;0.5292;1;0.1691;0.3041;0.2150;0.1823;0.1823;0.0066;0.4919;0.5001;0.3373;0.0769;0.3155;0.2468;0.2238;cluster_score;ctx_2;55;-3.3204;0.2909;0.7037;0.0182;score_confirms;-0.4268;0.2373;0.0527;0.0263;e:1.00|c:0.60|a:1|cp:1.00|ri:0.00|fp:0.40|fc:0.20|tl:0.40|td:-0.40|ee:0.40|te:0.00|ap:0.60|pr:0.00|er:0.40|rm:0.60|lb:0.40|pw:1.00|pc:0.80|sr:0.20|nd:0.40|tm:0.75|th:0.50|mc:-1.00|ms:12|at:-2|ss:-1;1;-0.8350;0.0000;0.0000;0.2238;0.0000;0.0000;0.0000;0.0000;0.6455;0.2964;0.6356;0.5879;0.1118;0.1000
1767396600000000;71;68;observe;zero_point_regulation;SHORT;0.3767;1.0000;2;0.0000;0.0798;0.0000;0.2295;0.5076;inhibit;0.1036;0.5115;0.5072;1;0.2011;0.3414;0.2486;0.2421;0.2421;0.0121;0.4639;0.4655;0.3347;0.0942;0.3011;0.2790;0.2542;-;ctx_17;27;-1.2764;0.0000;1.0000;0.9259;low_hit_caution;-0.3522;0.2048;0.1738;0.0213;e:1.25|c:-1.00|a:-1|cp:-1.00|ri:0.00|fp:-0.60|fc:0.00|tl:0.00|td:0.60|ee:0.40|te:0.00|ap:0.60|pr:0.00|er:0.40|rm:0.40|lb:0.40|pw:1.00|pc:0.60|sr:0.00|nd:0.20|tm:0.00|th:0.50|mc:-2.50|ms:12|at:-2|ss:-1;2;-0.5653;0.0000;0.0000;0.2481;0.0000;0.0000;0.0000;0.0000;0.6524;0.3249;0.6957;0.6872;0.1593;0.1282
1767396900000000;72;69;observe;zero_point_regulation;WAIT;0.4083;1.0000;2;0.0000;0.1505;0.0000;0.2667;0.5258;hard_inhibit;0.0865;0.4745;0.5236;1;0.1905;0.3338;0.2413;0.2066;0.2066;0.0095;0.4498;0.4481;0.3171;0.1079;0.2873;0.2884;0.2656;mixed;ctx_12;45;-3.7574;0.1556;0.8333;0.0667;score_confirms;-0.5197;0.2736;0.1121;0.0193;e:0.75|c:0.60|a:1|cp:1.00|ri:0.00|fp:0.20|fc:0.00|tl:0.20|td:-0.20|ee:0.40|te:0.00|ap:0.60|pr:0.20|er:0.60|rm:0.80|lb:0.60|pw:1.00|pc:0.80|sr:0.20|nd:0.40|tm:0.50|th:0.50|mc:-2.50|ms:12|at:-2|ss:-1;1;-0.3651;0.0000;0.0000;0.2165;0.0000;0.0000;0.0000;0.0000;0.6928;0.2501;0.7090;0.5842;0.1055;0.1000
1767397200000000;73;70;observe;zero_point_regulation;SHORT;0.3848;1.0000;2;0.0000;0.0975;0.0000;0.2389;0.5116;inhibit;0.1058;0.5153;0.5159;1;0.2345;0.3597;0.2741;0.2584;0.2584;0.0166;0.4282;0.4397;0.3167;0.1170;0.2799;0.3138;0.2894;-;ctx_13;41;-2.4628;0.0000;1.0000;0.9512;low_hit_caution;-0.4107;0.1235;0.2234;0.0232;e:1.25|c:-1.00|a:-1|cp:-1.00|ri:0.00|fp:-0.40|fc:0.00|tl:0.00|td:0.40|ee:0.20|te:0.00|ap:0.40|pr:0.40|er:0.40|rm:0.60|lb:0.60|pw:1.00|pc:0.80|sr:0.00|nd:0.20|tm:0.00|th:0.50|mc:-0.50|ms:12|at:-2|ss:-1;1;-0.3692;0.0000;0.0000;0.1319;0.0000;0.0000;0.0000;0.0000;0.6780;0.3279;0.7195;0.7068;0.1539;0.1265
1767398100000000;76;73;observe;structure_action_low_observe;LONG;0.3896;1.0000;2;0.0000;0.1078;0.0000;0.2445;0.5135;inhibit;0.1365;0.4182;0.4813;0;0.2587;0.3843;0.3063;0.2831;0.2831;0.0224;0.4310;0.4431;0.3235;0.1099;0.2877;0.3049;0.2831;-;ctx_3;64;-2.0982;0.2969;0.6935;0.0312;-;-0.2899;0.1203;0.0309;0.0176;e:1.00|c:0.60|a:1|cp:1.00|ri:0.00|fp:0.00|fc:0.20|tl:0.20|td:0.00|ee:0.40|te:0.00|ap:0.60|pr:0.00|er:0.60|rm:0.80|lb:0.80|pw:1.00|pc:0.80|sr:0.20|nd:0.20|tm:0.75|th:0.25|mc:-1.75|ms:12|at:-2|ss:-1;1;-0.6243;0.0000;0.0000;0.0815;0.0000;0.0000;0.0000;0.0000;0.7935;0.2244;0.8146;0.4687;0.0942;0.1000
